PS3323V,PC,FI001C	: 	3.0 	3.0 	: 	: 	: 
PS3323V,PC,FR001C	: 	13.0 	10.0 	: 	: 	: 
PS3323V,PC,FR004C	: 	15.0 	14.0 	: 	: 	: 
PS3323V,PC,FR005C	: 	7.0 	5.0 	: 	: 	: 
PS3323V,PC,FR009C	: 	5.0 	5.0 	: 	: 	: 
PS3323V,PC,FR016C	: 	4.0 	6.0 	: 	: 	: 
PS3323V,PC,HR001C	: 	28.0 	36.0 	: 	: 	: 
PS3323V,PC,HU001C	: 	10.0 	14.0 	: 	: 	: 
PS3323V,PC,HU002C	: 	10.0 	12.0 	: 	: 	: 
PS3323V,PC,IE001C	: 	17.0 	24.0 	: 	: 	: 
PS3323V,PC,IS001C	: 	11.0 	11.0 	: 	: 	: 
PS3323V,PC,IT001C	: 	32.0 	29.0 	: 	: 	: 
PS3323V,PC,IT003C	: 	31.0 	38.0 	: 	: 	: 
PS3323V,PC,IT004C	: 	16.0 	13.0 	: 	: 	: 
PS3323V,PC,IT005C	: 	35.0 	29.0 	: 	: 	: 
PS3323V,PC,IT009C	: 	14.0 	8.0 	: 	: 	: 
PS3323V,PC,IT012C	: 	13.0 	6.0 	: 	: 	: 
PS3323V,PC,LT001C	: 	12.0 	11.0 	: 	: 	: 
PS3323V,PC,LU001C	: 	1.0 	3.0 	: 	: 	: 
PS3323V,PC,LV001C	: 	14.0 	16.0 	: 	: 	: 
PS3323V,PC,LV002C	: 	9.5 e	: 	: 	: 	: 
PS3323V,PC,LV003C	: 	: u	: 	: 	: 	: 
PS3323V,PC,LV004C	: 	26.2 e	: 	: 	: 	: 
PS3323V,PC,LV005C	: 	16.0 e	: 	: 	: 	: 
PS3323V,PC,LV006C	: 	9.1 e	: 	: 	: 	: 
PS3323V,PC,LV007C	: 	13.7 e	: 	: 	: 	: 
PS3323V,PC,LV008C	: 	: u	: 	: 	: 	: 
PS3323V,PC,LV009C	: 	13.8 e	: 	: 	: 	: 
PS3323V,PC,MT001C	: 	8.0 	11.0 	: 	: 	: 
PS3323V,PC,NL018C	: 	5.0 	9.0 	: 	: 	: 
PS3323V,PC,NO001C	: 	3.0 	6.0 	: 	: 	: 
PS3323V,PC,PL001C	: 	15.0 	12.0 	: 	: 	: 
PS3323V,PC,PL003C	: 	9.0 	10.0 	: 	: 	: 
PS3323V,PC,PL006C	: 	7.0 	10.0 	: 	: 	: 
PS3323V,PC,PL011C	: 	8.0 	7.0 	: 	: 	: 
PS3323V,PC,PT001C	: 	5.0 	5.0 	: 	: 	: 
PS3323V,PC,PT003C	: 	3.0 	7.0 	: 	: 	: 
PS3323V,PC,RO001C	: 	30.0 	32.0 	: 	: 	: 
PS3323V,PC,RO002C	: 	11.0 	12.0 	: 	: 	: 
PS3323V,PC,RO011C	: 	12.0 	15.0 	: 	: 	: 
PS3323V,PC,SE001C	: 	4.0 	6.0 	: 	: 	: 
PS3323V,PC,SE003C	: 	7.0 	5.0 	: 	: 	: 
PS3323V,PC,SI001C	: 	11.0 	20.0 	: 	: 	: 
PS3323V,PC,SK001C	: 	19.0 	22.0 	: 	: 	: 
PS3323V,PC,SK002C	: 	15.0 	15.0 	: 	: 	: 
PS3323V,PC,TR001C	: 	26.0 	12.0 	: 	: 	: 
PS3323V,PC,TR003C	: 	12.0 	10.0 	: 	: 	: 
PS3323V,PC,TR007C	: 	19.0 	15.0 	: 	: 	: 
PS3323V,PC,TR012C	: 	28.0 	18.0 	: 	: 	: 
PS3323V,PC,UK001C	: 	11.0 	14.0 	: 	: 	: 
PS3323V,PC,UK004C	: 	9.0 	11.0 	: 	: 	: 
PS3323V,PC,UK008C	: 	10.0 	11.0 	: 	: 	: 
PS3323V,PC,UK009C	: 	8.0 	8.0 	: 	: 	: 
PS3323V,PC,UK012C	: 	11.0 	9.0 	: 	: 	: 
PS3324V,PC,AT001C	: 	2.0 	4.0 	: 	: 	: 
PS3324V,PC,AT002C	: 	3.0 	4.0 	: 	: 	: 
PS3324V,PC,BE001C	: 	4.0 	4.0 	: 	: 	: 
PS3324V,PC,BE002C	: 	5.0 	9.0 	: 	: 	: 
PS3324V,PC,BE005C	: 	4.0 	6.0 	: 	: 	: 
PS3324V,PC,BG001C	: 	5.0 	4.0 	: 	: 	: 
PS3324V,PC,BG004C	: 	7.0 	5.0 	: 	: 	: 
PS3324V,PC,CH002C	: 	3.0 	6.0 	: 	: 	: 
PS3324V,PC,CY001C	: 	7.0 	8.0 	: 	: 	: 
PS3324V,PC,CZ001C	: 	4.0 	4.0 	: 	: 	: 
PS3324V,PC,CZ003C	: 	9.0 	5.0 	: 	: 	: 
PS3324V,PC,DE001C	: 	6.0 	8.0 	: 	: 	: 
PS3324V,PC,DE002C	: 	9.0 	7.0 	: 	: 	: 
PS3324V,PC,DE003C	: 	10.0 	7.0 	: 	: 	: 
PS3324V,PC,DE005C	: 	7.0 	: 	: 	: 	: 
PS3324V,PC,DE006C	: 	10.0 	9.0 	: 	: 	: 
PS3324V,PC,DE007C	: 	5.0 	: 	: 	: 	: 
PS3324V,PC,DE008C	: 	11.0 	8.0 	: 	: 	: 
PS3324V,PC,DE010C	: 	6.0 	6.0 	: 	: 	: 
PS3324V,PC,DE011C	: 	6.0 	: 	: 	: 	: 
PS3324V,PC,DE040C	: 	14.0 	13.0 	: 	: 	: 
PS3324V,PC,DE041C	: 	: 	13.0 	: 	: 	: 
PS3324V,PC,DK001C	: 	5.0 	7.0 	: 	: 	: 
PS3324V,PC,DK004C	: 	6.0 	6.0 	: 	: 	: 
PS3324V,PC,EE001C	: 	15.0 	11.0 	: 	: 	: 
PS3324V,PC,EL001C	: 	4.0 	3.0 	: 	: 	: 
PS3324V,PC,EL004C	: 	5.0 	3.0 	: 	: 	: 
PS3324V,PC,ES001C	: 	3.0 	2.0 	: 	: 	: 
PS3324V,PC,ES002C	: 	5.0 	4.0 	: 	: 	: 
PS3324V,PC,ES006C	: 	4.0 	5.0 	: 	: 	: 
PS3324V,PC,ES013C	: 	4.0 	4.0 	: 	: 	: 
PS3324V,PC,FI001C	: 	6.0 	5.0 	: 	: 	: 
PS3324V,PC,FR001C	: 	2.0 	2.0 	: 	: 	: 
PS3324V,PC,FR004C	: 	3.0 	2.0 	: 	: 	: 
PS3324V,PC,FR005C	: 	3.0 	2.0 	: 	: 	: 
PS3324V,PC,FR009C	: 	2.0 	2.0 	: 	: 	: 
PS3324V,PC,FR016C	: 	5.0 	4.0 	: 	: 	: 
PS3324V,PC,HR001C	: 	3.0 	3.0 	: 	: 	: 
PS3324V,PC,HU001C	: 	4.0 	5.0 	: 	: 	: 
PS3324V,PC,HU002C	: 	6.0 	3.0 	: 	: 	: 
PS3324V,PC,IE001C	: 	5.0 	5.0 	: 	: 	: 
PS3324V,PC,IS001C	: 	6.0 	13.0 	: 	: 	: 
PS3324V,PC,IT001C	: 	4.0 	7.0 	: 	: 	: 
PS3324V,PC,IT003C	: 	3.0 	4.0 	: 	: 	: 
PS3324V,PC,IT004C	: 	6.0 	8.0 	: 	: 	: 
PS3324V,PC,IT005C	: 	3.0 	8.0 	: 	: 	: 
PS3324V,PC,IT009C	: 	5.0 	6.0 	: 	: 	: 
PS3324V,PC,IT012C	: 	6.0 	5.0 	: 	: 	: 
PS3324V,PC,LT001C	: 	7.0 	8.0 	: 	: 	: 
PS3324V,PC,LU001C	: 	2.0 	1.0 	: 	: 	: 
PS3324V,PC,LV001C	: 	4.0 	3.0 	: 	: 	: 
PS3324V,PC,LV002C	: 	16.8 e	: 	: 	: 	: 
PS3324V,PC,LV003C	: 	12.3 e	: 	: 	: 	: 
PS3324V,PC,LV004C	: 	19.0 e	: 	: 	: 	: 
PS3324V,PC,LV005C	: 	18.0 e	: 	: 	: 	: 
PS3324V,PC,LV006C	: 	24.2 e	: 	: 	: 	: 
PS3324V,PC,LV007C	: 	20.6 e	: 	: 	: 	: 
PS3324V,PC,LV008C	: 	21.1 e	: 	: 	: 	: 
PS3324V,PC,LV009C	: 	21.2 e	: 	: 	: 	: 
PS3324V,PC,MT001C	: 	10.0 	10.0 	: 	: 	: 
PS3324V,PC,NL018C	: 	10.0 	10.0 	: 	: 	: 
PS3324V,PC,NO001C	: 	5.0 	4.0 	: 	: 	: 
PS3324V,PC,PL001C	: 	6.0 	6.0 	: 	: 	: 
PS3324V,PC,PL003C	: 	5.0 	8.0 	: 	: 	: 
PS3324V,PC,PL006C	: 	5.0 	6.0 	: 	: 	: 
PS3324V,PC,PL011C	: 	5.0 	5.0 	: 	: 	: 
PS3324V,PC,PT001C	: 	11.0 	9.0 	: 	: 	: 
PS3324V,PC,PT003C	: 	6.0 	4.0 	: 	: 	: 
PS3324V,PC,RO001C	: 	3.0 	4.0 	: 	: 	: 
PS3324V,PC,RO002C	: 	3.0 	4.0 	: 	: 	: 
PS3324V,PC,RO011C	: 	6.0 	4.0 	: 	: 	: 
PS3324V,PC,SE001C	: 	6.0 	9.0 	: 	: 	: 
PS3324V,PC,SE003C	: 	8.0 	7.0 	: 	: 	: 
PS3324V,PC,SI001C	: 	5.0 	4.0 	: 	: 	: 
PS3324V,PC,SK001C	: 	9.0 	3.0 	: 	: 	: 
PS3324V,PC,SK002C	: 	10.0 	7.0 	: 	: 	: 
PS3324V,PC,TR001C	: 	2.0 	6.0 	: 	: 	: 
PS3324V,PC,TR003C	: 	3.0 	5.0 	: 	: 	: 
PS3324V,PC,TR007C	: 	5.0 	3.0 	: 	: 	: 
PS3324V,PC,TR012C	: 	2.0 	4.0 	: 	: 	: 
PS3324V,PC,UK001C	: 	4.0 	5.0 	: 	: 	: 
PS3324V,PC,UK004C	: 	8.0 	6.0 	: 	: 	: 
PS3324V,PC,UK008C	: 	9.0 	7.0 	: 	: 	: 
PS3324V,PC,UK009C	: 	6.0 	8.0 	: 	: 	: 
PS3324V,PC,UK012C	: 	7.0 	5.0 	: 	: 	: 
PS3330V,PC,AT001C	33.1 	45.0 	46.0 	: 	: 	: 
PS3330V,PC,AT002C	41.1 	57.0 	46.0 	: 	: 	: 
PS3330V,PC,BE001C	22.9 	29.0 	30.0 	: 	: 	: 
PS3330V,PC,BE002C	33.1 	44.0 	38.0 	: 	: 	: 
PS3330V,PC,BE005C	21.9 	31.0 	28.0 	: 	: 	: 
PS3330V,PC,BG001C	21.1 	22.0 	18.0 	: 	: 	: 
PS3330V,PC,BG004C	20.8 	25.0 	22.0 	: 	: 	: 
PS3330V,PC,CH002C	31.5 	42.0 	32.0 	: 	: 	: 
PS3330V,PC,CY001C	16.8 	18.0 	22.0 	: 	: 	: 
PS3330V,PC,CZ001C	27.3 	30.0 	29.0 	: 	: 	: 
PS3330V,PC,CZ003C	26.2 	31.0 	25.0 	: 	: 	: 
PS3330V,PC,DE001C	27.1 	32.0 	26.0 	: 	: 	: 
PS3330V,PC,DE002C	29.9 	40.0 	36.0 	: 	: 	: 
PS3330V,PC,DE003C	33.2 	41.0 	34.0 	: 	: 	: 
PS3330V,PC,DE004C	44.0 d	: 	: 	: 	: 	: 
PS3330V,PC,DE005C	42.3 d	45.0 	: 	: 	: 	: 
PS3330V,PC,DE006C	29.7 	39.0 	33.0 	: 	: 	: 
PS3330V,PC,DE007C	48.2 d	46.0 	: 	: 	: 	: 
PS3330V,PC,DE008C	30.1 	33.0 	31.0 	: 	: 	: 
PS3330V,PC,DE009C	43.2 d	38.0 	: 	: 	: 	: 
PS3330V,PC,DE010C	28.8 	38.0 	36.0 	: 	: 	: 
PS3330V,PC,DE011C	47.6 d	46.0 	: 	: 	: 	: 
PS3330V,PC,DE014C	49.1 d	44.0 	: 	: 	: 	: 
PS3330V,PC,DE023C	48.1 d	45.0 	: 	: 	: 	: 
PS3330V,PC,DE025C	49.1 d	41.0 	: 	: 	: 	: 
PS3330V,PC,DE031C	43.6 d	44.0 	: 	: 	: 	: 
PS3330V,PC,DE033C	48.8 d	48.0 	: 	: 	: 	: 
PS3330V,PC,DE037C	46.5 d	49.0 	: 	: 	: 	: 
PS3330V,PC,DE039C	49.4 d	50.0 	: 	: 	: 	: 
PS3330V,PC,DE040C	24.5 	32.0 	32.0 	: 	: 	: 
PS3330V,PC,DE051C	41.8 d	47.0 	: 	: 	: 	: 
PS3330V,PC,DE081C	46.3 d	45.0 	: 	: 	: 	: 
PS3330V,PC,DE083C	: 	52.0 	: 	: 	: 	: 
PS3330V,PC,DE085C	46.3 d	43.0 	: 	: 	: 	: 
PS3330V,PC,DE086C	49.1 d	: 	: 	: 	: 	: 
PS3330V,PC,DE088C	: 	44.0 	: 	: 	: 	: 
PS3330V,PC,DE091C	49.1 d	45.0 	: 	: 	: 	: 
PS3330V,PC,DE095C	46.6 d	51.0 	: 	: 	: 	: 
PS3330V,PC,DE102C	44.5 d	: 	: 	: 	: 	: 
PS3330V,PC,DE103C	44.9 d	: 	: 	: 	: 	: 
PS3330V,PC,DE104C	50.1 d	46.0 	: 	: 	: 	: 
PS3330V,PC,DE112C	50.9 d	: 	: 	: 	: 	: 
PS3330V,PC,DE116C	48.1 d	48.0 	: 	: 	: 	: 
PS3330V,PC,DE122C	38.7 d	41.0 	: 	: 	: 	: 
PS3330V,PC,DK001C	42.3 	54.0 	51.0 	: 	: 	: 
PS3330V,PC,DK004C	41.6 	58.0 	57.0 	: 	: 	: 
PS3330V,PC,EE001C	25.0 	27.0 	17.0 	: 	: 	: 
PS3330V,PC,EE002C	30.0 	: 	: 	: 	: 	: 
PS3330V,PC,EE003C	15.0 	: 	: 	: 	: 	: 
PS3330V,PC,EL001C	8.2 	9.0 	6.0 	: 	: 	: 
PS3330V,PC,EL004C	8.6 	11.0 	9.0 	: 	: 	: 
PS3330V,PC,ES001C	16.8 	21.0 	20.0 	: 	: 	: 
PS3330V,PC,ES002C	16.3 	21.0 	23.0 	: 	: 	: 
PS3330V,PC,ES006C	20.8 	23.0 	21.0 	: 	: 	: 
PS3330V,PC,ES013C	19.3 	28.0 	27.0 	: 	: 	: 
PS3330V,PC,FI001C	: 	48.0 	45.0 	: 	: 	: 
PS3330V,PC,FI004C	34.8 	: 	: 	: 	: 	: 
PS3330V,PC,FR001C	24.1 	25.0 	28.0 	: 	: 	: 
PS3330V,PC,FR004C	19.8 	28.0 	29.0 	: 	: 	: 
PS3330V,PC,FR005C	25.8 	32.0 	31.0 	: 	: 	: 
PS3330V,PC,FR009C	23.3 	29.0 	30.0 	: 	: 	: 
PS3330V,PC,FR016C	25.4 	33.0 	29.0 	: 	: 	: 
PS3330V,PC,HR001C	14.8 	20.0 	19.0 	: 	: 	: 
PS3330V,PC,HU001C	11.6 	11.0 	12.0 	: 	: 	: 
PS3330V,PC,HU002C	9.6 	10.0 	10.0 	: 	: 	: 
PS3330V,PC,IE001C	28.8 	33.0 	28.0 	: 	: 	: 
PS3330V,PC,IS001C	43.0 	49.0 	43.0 	: 	: 	: 
PS3330V,PC,IT001C	17.8 	16.0 	17.0 	: 	: 	: 
PS3330V,PC,IT003C	13.3 	16.0 	14.0 	: 	: 	: 
PS3330V,PC,IT004C	11.5 	15.0 	19.0 	: 	: 	: 
PS3330V,PC,IT005C	11.8 	15.0 	13.0 	: 	: 	: 
PS3330V,PC,IT009C	16.3 	20.0 	19.0 	: 	: 	: 
PS3330V,PC,IT012C	19.1 	21.0 	21.0 	: 	: 	: 
PS3330V,PC,LT001C	28.2 	37.0 	24.0 	: 	: 	: 
PS3330V,PC,LU001C	30.1 	41.0 	34.0 	: 	: 	: 
PS3330V,PC,LV001C	20.0 	26.0 	16.0 	: 	: 	: 
PS3330V,PC,LV002C	: 	30.7 e	: 	: 	: 	: 
PS3330V,PC,LV003C	: 	32.1 e	: 	: 	: 	: 
PS3330V,PC,LV004C	: 	42.2 e	: 	: 	: 	: 
PS3330V,PC,LV005C	: 	57.4 e	: 	: 	: 	: 
PS3330V,PC,LV006C	: 	36.5 e	: 	: 	: 	: 
PS3330V,PC,LV007C	: 	31.4 e	: 	: 	: 	: 
PS3330V,PC,LV008C	: 	37.0 e	: 	: 	: 	: 
PS3330V,PC,LV009C	: 	47.5 e	: 	: 	: 	: 
PS3330V,PC,MT001C	27.1 	30.0 	24.0 	: 	: 	: 
PS3330V,PC,NL001C	30.8 	: 	: 	: 	: 	: 
PS3330V,PC,NL018C	31.8 	38.0 	35.0 	: 	: 	: 
PS3330V,PC,NL037C	30.2 	: 	: 	: 	: 	: 
PS3330V,PC,NO001C	36.2 	43.0 	44.0 	: 	: 	: 
PS3330V,PC,PL001C	22.1 	24.0 	28.0 	: 	: 	: 
PS3330V,PC,PL003C	19.1 	22.0 	24.0 	: 	: 	: 
PS3330V,PC,PL006C	20.7 	24.0 	27.0 	: 	: 	: 
PS3330V,PC,PL011C	19.1 	22.0 	21.0 	: 	: 	: 
PS3330V,PC,PT001C	13.0 	18.0 	11.0 	: 	: 	: 
PS3330V,PC,PT003C	14.8 	16.0 	15.0 	: 	: 	: 
PS3330V,PC,RO001C	13.3 	19.0 	21.0 	: 	: 	: 
PS3330V,PC,RO002C	21.6 	26.0 	22.0 	: 	: 	: 
PS3330V,PC,RO011C	14.4 	18.0 	18.0 	: 	: 	: 
PS3330V,PC,SE001C	33.7 	41.0 	41.0 	: 	: 	: 
PS3330V,PC,SE003C	34.2 	41.0 	39.0 	: 	: 	: 
PS3330V,PC,SI001C	24.3 	29.0 	32.0 	: 	: 	: 
PS3330V,PC,SK001C	20.5 	23.0 	18.0 	: 	: 	: 
PS3330V,PC,SK002C	22.4 	22.0 	18.0 	: 	: 	: 
PS3330V,PC,TR001C	22.3 	28.0 	27.0 	: 	: 	: 
PS3330V,PC,TR003C	18.2 	30.0 	26.0 	: 	: 	: 
PS3330V,PC,TR007C	18.4 	25.0 	23.0 	: 	: 	: 
PS3330V,PC,TR012C	22.5 	26.0 	22.0 	: 	: 	: 
PS3330V,PC,UK001C	31.6 	38.0 	30.0 	: 	: 	: 
PS3330V,PC,UK004C	26.9 	35.0 	34.0 	: 	: 	: 
PS3330V,PC,UK008C	: 	35.0 	28.0 	: 	: 	: 
PS3330V,PC,UK009C	29.9 	40.0 	37.0 	: 	: 	: 
PS3330V,PC,UK012C	31.3 	40.0 	37.0 	: 	: 	: 
PS3331V,PC,AT001C	28.7 	34.0 	27.0 	: 	: 	: 
PS3331V,PC,AT002C	21.7 	28.0 	29.0 	: 	: 	: 
PS3331V,PC,BE001C	34.9 	48.0 	38.0 	: 	: 	: 
PS3331V,PC,BE002C	23.6 	29.0 	27.0 	: 	: 	: 
PS3331V,PC,BE005C	34.9 	45.0 	39.0 	: 	: 	: 
PS3331V,PC,BG001C	37.8 	49.0 	47.0 	: 	: 	: 
PS3331V,PC,BG004C	39.7 	51.0 	44.0 	: 	: 	: 
PS3331V,PC,CH002C	21.6 	34.0 	37.0 	: 	: 	: 
PS3331V,PC,CY001C	31.1 	39.0 	42.0 	: 	: 	: 
PS3331V,PC,CZ001C	31.4 	35.0 	36.0 	: 	: 	: 
PS3331V,PC,CZ003C	27.5 	34.0 	36.0 	: 	: 	: 
PS3331V,PC,DE001C	28.6 	33.0 	35.0 	: 	: 	: 
PS3331V,PC,DE002C	29.1 	34.0 	33.0 	: 	: 	: 
PS3331V,PC,DE003C	28.4 	30.0 	34.0 	: 	: 	: 
PS3331V,PC,DE004C	36.5 d	: 	: 	: 	: 	: 
PS3331V,PC,DE005C	39.8 d	36.0 	: 	: 	: 	: 
PS3331V,PC,DE006C	24.0 	29.0 	29.0 	: 	: 	: 
PS3331V,PC,DE007C	35.0 d	32.0 	: 	: 	: 	: 
PS3331V,PC,DE008C	20.4 	29.0 	31.0 	: 	: 	: 
PS3331V,PC,DE009C	36.8 d	41.0 	: 	: 	: 	: 
PS3331V,PC,DE010C	20.8 	27.0 	27.0 	: 	: 	: 
PS3331V,PC,DE011C	34.3 d	29.0 	: 	: 	: 	: 
PS3331V,PC,DE014C	32.5 d	32.0 	: 	: 	: 	: 
PS3331V,PC,DE023C	34.8 d	35.0 	: 	: 	: 	: 
PS3331V,PC,DE025C	33.7 d	37.0 	: 	: 	: 	: 
PS3331V,PC,DE031C	32.4 d	31.0 	: 	: 	: 	: 
PS3331V,PC,DE033C	36.8 d	36.0 	: 	: 	: 	: 
PS3331V,PC,DE037C	35.5 d	33.0 	: 	: 	: 	: 
PS3331V,PC,DE039C	33.5 d	32.0 	: 	: 	: 	: 
PS3331V,PC,DE040C	21.7 	34.0 	32.0 	: 	: 	: 
PS3331V,PC,DE051C	40.4 d	35.0 	: 	: 	: 	: 
PS3331V,PC,DE081C	35.1 d	33.0 	: 	: 	: 	: 
PS3331V,PC,DE083C	: 	31.0 	: 	: 	: 	: 
PS3331V,PC,DE085C	31.9 d	33.0 	: 	: 	: 	: 
PS3331V,PC,DE086C	32.6 d	: 	: 	: 	: 	: 
PS3331V,PC,DE088C	: 	34.0 	: 	: 	: 	: 
PS3331V,PC,DE091C	32.9 d	33.0 	: 	: 	: 	: 
PS3331V,PC,DE095C	35.3 d	30.0 	: 	: 	: 	: 
PS3331V,PC,DE102C	35.9 d	: 	: 	: 	: 	: 
PS3331V,PC,DE103C	33.7 d	: 	: 	: 	: 	: 
PS3331V,PC,DE104C	30.1 d	34.0 	: 	: 	: 	: 
PS3331V,PC,DE112C	33.9 d	: 	: 	: 	: 	: 
PS3331V,PC,DE116C	38.0 d	34.0 	: 	: 	: 	: 
PS3331V,PC,DE122C	39.6 d	36.0 	: 	: 	: 	: 
PS3331V,PC,DK001C	22.0 	24.0 	23.0 	: 	: 	: 
PS3331V,PC,DK004C	16.8 	17.0 	18.0 	: 	: 	: 
PS3331V,PC,EE001C	30.7 	40.0 	40.0 	: 	: 	: 
PS3331V,PC,EE002C	42.0 	: 	: 	: 	: 	: 
PS3331V,PC,EE003C	35.0 	: 	: 	: 	: 	: 
PS3331V,PC,EL001C	31.0 	36.0 	28.0 	: 	: 	: 
PS3331V,PC,EL004C	32.4 	36.0 	29.0 	: 	: 	: 
PS3331V,PC,ES001C	23.4 	33.0 	36.0 	: 	: 	: 
PS3331V,PC,ES002C	32.8 	43.0 	39.0 	: 	: 	: 
PS3331V,PC,ES006C	29.0 	35.0 	34.0 	: 	: 	: 
PS3331V,PC,ES013C	29.2 	40.0 	36.0 	: 	: 	: 
PS3331V,PC,FI001C	: 	24.0 	29.0 	: 	: 	: 
PS3331V,PC,FI004C	22.0 	: 	: 	: 	: 	: 
PS3331V,PC,FR001C	35.4 	50.0 	49.0 	: 	: 	: 
PS3331V,PC,FR004C	32.4 	42.0 	45.0 	: 	: 	: 
PS3331V,PC,FR005C	34.2 	44.0 	39.0 	: 	: 	: 
PS3331V,PC,FR009C	36.9 	47.0 	45.0 	: 	: 	: 
PS3331V,PC,FR016C	36.4 	45.0 	49.0 	: 	: 	: 
PS3331V,PC,HR001C	29.9 	39.0 	38.0 	: 	: 	: 
PS3331V,PC,HU001C	31.8 	38.0 	30.0 	: 	: 	: 
PS3331V,PC,HU002C	22.6 	34.0 	33.0 	: 	: 	: 
PS3331V,PC,IE001C	30.7 	31.0 	31.0 	: 	: 	: 
PS3331V,PC,IS001C	23.1 	30.0 	32.0 	: 	: 	: 
PS3331V,PC,IT001C	31.1 	45.0 	41.0 	: 	: 	: 
PS3331V,PC,IT003C	34.2 	41.0 	33.0 	: 	: 	: 
PS3331V,PC,IT004C	28.3 	36.0 	34.0 	: 	: 	: 
PS3331V,PC,IT005C	27.7 	43.0 	34.0 	: 	: 	: 
PS3331V,PC,IT009C	27.3 	39.0 	39.0 	: 	: 	: 
PS3331V,PC,IT012C	33.1 	45.0 	42.0 	: 	: 	: 
PS3331V,PC,LT001C	31.0 	34.0 	36.0 	: 	: 	: 
PS3331V,PC,LU001C	27.5 	30.0 	38.0 	: 	: 	: 
PS3331V,PC,LV001C	35.7 	50.0 	43.0 	: 	: 	: 
PS3331V,PC,LV002C	: 	53.2 e	: 	: 	: 	: 
PS3331V,PC,LV003C	: 	55.4 e	: 	: 	: 	: 
PS3331V,PC,LV004C	: 	42.0 e	: 	: 	: 	: 
PS3331V,PC,LV005C	: 	34.6 e	: 	: 	: 	: 
PS3331V,PC,LV006C	: 	47.1 e	: 	: 	: 	: 
PS3331V,PC,LV007C	: 	51.3 e	: 	: 	: 	: 
PS3331V,PC,LV008C	: 	50.9 e	: 	: 	: 	: 
PS3331V,PC,LV009C	: 	40.4 e	: 	: 	: 	: 
PS3331V,PC,MT001C	19.7 	21.0 	12.0 	: 	: 	: 
PS3331V,PC,NL001C	27.4 	: 	: 	: 	: 	: 
PS3331V,PC,NL018C	23.0 	28.0 	29.0 	: 	: 	: 
PS3331V,PC,NL037C	25.1 	: 	: 	: 	: 	: 
PS3331V,PC,NO001C	27.9 	32.0 	37.0 	: 	: 	: 
PS3331V,PC,PL001C	33.8 	47.0 	44.0 	: 	: 	: 
PS3331V,PC,PL003C	41.2 	48.0 	45.0 	: 	: 	: 
PS3331V,PC,PL006C	36.2 	48.0 	45.0 	: 	: 	: 
PS3331V,PC,PL011C	43.6 	54.0 	49.0 	: 	: 	: 
PS3331V,PC,PT001C	36.2 	43.0 	44.0 	: 	: 	: 
PS3331V,PC,PT003C	39.1 	48.0 	46.0 	: 	: 	: 
PS3331V,PC,RO001C	31.8 	32.0 	39.0 	: 	: 	: 
PS3331V,PC,RO002C	32.8 	41.0 	36.0 	: 	: 	: 
PS3331V,PC,RO011C	28.0 	31.0 	33.0 	: 	: 	: 
PS3331V,PC,SE001C	24.3 	29.0 	29.0 	: 	: 	: 
PS3331V,PC,SE003C	27.7 	32.0 	30.0 	: 	: 	: 
PS3331V,PC,SI001C	21.6 	28.0 	27.0 	: 	: 	: 
PS3331V,PC,SK001C	36.1 	46.0 	40.0 	: 	: 	: 
PS3331V,PC,SK002C	31.5 	41.0 	34.0 	: 	: 	: 
PS3331V,PC,TR001C	31.4 	36.0 	30.0 	: 	: 	: 
PS3331V,PC,TR003C	38.4 	35.0 	34.0 	: 	: 	: 
PS3331V,PC,TR007C	28.8 	29.0 	34.0 	: 	: 	: 
PS3331V,PC,TR012C	35.2 	41.0 	34.0 	: 	: 	: 
PS3331V,PC,UK001C	27.4 	33.0 	32.0 	: 	: 	: 
PS3331V,PC,UK004C	29.4 	29.0 	28.0 	: 	: 	: 
PS3331V,PC,UK008C	: 	29.0 	30.0 	: 	: 	: 
PS3331V,PC,UK009C	25.2 	28.0 	29.0 	: 	: 	: 
PS3331V,PC,UK012C	21.6 	27.0 	24.0 	: 	: 	: 
PS3332V,PC,AT001C	9.3 	7.0 	8.0 	: 	: 	: 
PS3332V,PC,AT002C	7.6 	5.0 	8.0 	: 	: 	: 
PS3332V,PC,BE001C	11.1 	8.0 	11.0 	: 	: 	: 
PS3332V,PC,BE002C	6.6 	7.0 	9.0 	: 	: 	: 
PS3332V,PC,BE005C	8.2 	10.0 	10.0 	: 	: 	: 
PS3332V,PC,BG001C	10.5 	15.0 	15.0 	: 	: 	: 
PS3332V,PC,BG004C	9.2 	11.0 	15.0 	: 	: 	: 
PS3332V,PC,CH002C	7.3 	6.0 	6.0 	: 	: 	: 
PS3332V,PC,CY001C	17.7 	15.0 	13.0 	: 	: 	: 
PS3332V,PC,CZ001C	8.1 	9.0 	11.0 	: 	: 	: 
PS3332V,PC,CZ003C	9.4 	7.0 	10.0 	: 	: 	: 
PS3332V,PC,DE001C	9.0 	12.0 	11.0 	: 	: 	: 
PS3332V,PC,DE002C	9.7 	9.0 	8.0 	: 	: 	: 
PS3332V,PC,DE003C	7.1 	9.0 	7.0 	: 	: 	: 
PS3332V,PC,DE004C	7.9 d	: 	: 	: 	: 	: 
PS3332V,PC,DE005C	6.5 d	9.0 	: 	: 	: 	: 
PS3332V,PC,DE006C	9.6 	9.0 	9.0 	: 	: 	: 
PS3332V,PC,DE007C	3.9 d	6.0 	: 	: 	: 	: 
